ClientID,Nom,Prénom,Email,Téléphone,Adresse,Ville,CodePostal,Pays,DateNaissance,Âge,Sexe,NuméroCarteCrédit,TypeCarteCrédit,DateExpirationCarte,SoldeCompte,TypeClient,NombreAchats,MontantTotalAchats,DernierAchat,ProduitPréféré,CatégorieProduitPréféré,FréquenceAchatMensuel,PanierMoyen,ScoreFidélité,NombreRemboursements,MontantTotalRemboursé,AvisClient,AbonnementNewsletter,TypePaiementFavori,StatutCompte
ef11ab8e-1cea-4cbb-90d6-fa01bcc3078e,Lopez,Theresa,kellerdeanna@gmail.com,421.684.9061x83905,"2015 Little Alley, West Danielburgh, IA 78869",New Shaun,82572,British Virgin Islands,1983-12-25,42,M,38221027749983,American Express,01/29,2207.96,Entreprise,5,1993.59,2024-10-06,stay,Maison,6,398.72,30,1,87.01,Satisfait,False,Virement,Inactif
4319740d-30aa-40d5-a7ab-690a4dc927b9,Bailey,Katherine,stephanie84@miller.org,(059)398-1386x74325,"720 Deanna Manors Suite 298, Port Morganborough, MI 85456",North Albertmouth,35493,Kiribati,1958-06-11,67,M,6558122491751439,JCB 15 digit,01/28,2938.81,Particulier,18,2592.2,2024-12-15,size,Électronique,9,144.01,75,0,0.0,Mécontent,True,Virement,Inactif
927a200d-9f25-480f-8f0a-e8528be0071c,Jones,Jamie,angelatran@gibbs-brooks.com,(964)545-0980x23003,"24168 Dyer Villages, Harrisfort, CT 01166",Duncanberg,26606,Macao,1994-09-21,31,M,30063166938227,Maestro,12/25,4917.81,Particulier,10,1258.59,2023-02-16,might,Maison,6,125.86,67,3,179.98,Très mécontent,True,Cryptomonnaie,Actif
394dc6ed-5838-4b2b-b421-63ee8cbcf333,Williams,Elizabeth,elizabethberg@rodriguez.info,876.062.8808x030,"715 Felicia Club, South Brandy, TX 76543",Lake Heatherview,73805,San Marino,1939-02-27,86,F,6529398764122427,VISA 13 digit,12/27,1394.25,Particulier,13,1402.05,2024-10-08,past,Électronique,8,107.85,75,3,172.57,Très mécontent,False,Paypal,Actif
87c56d0e-083c-4169-b776-82b0ef4aa2e0,Phillips,Cynthia,sandrawhitaker@yahoo.com,833-354-1413,"350 Gabriela Ramp, Port George, DC 44086",Vazquezview,11084,Lithuania,1984-05-25,41,F,4903379368096,Maestro,08/34,329.61,Particulier,17,7354.5,2024-04-23,whom,Alimentation,8,432.62,68,0,0.0,Satisfait,False,Paypal,Suspendu
e885c02c-bee9-40df-8da1-ec76a9510e86,Booth,Danny,hmercer@yahoo.com,741-087-5439x416,"7745 Johnson Villages Apt. 888, Alexanderchester, AK 75727",Lake Amanda,46101,Niger,1969-06-19,56,F,2393490219288747,Discover,09/26,4535.23,Entreprise,14,2648.67,2024-06-14,majority,Maison,7,189.19,11,3,60.64,Très mécontent,True,Paypal,Actif
9bffa1c0-2ed9-48c1-8903-0ae2ae360475,Ross,David,johnsonwilliam@hotmail.com,365-843-3608,"94970 Chad Port, Port Jonathan, CT 58455",North Cynthia,89984,Guinea,1963-12-08,62,F,3594729851953802,Mastercard,05/32,4103.25,Particulier,3,866.42,2023-11-01,almost,Électronique,5,288.81,21,4,311.61,Très satisfait,True,Paypal,Suspendu
5e12a607-34eb-44e3-a79f-9ea48fa79ad3,Ayala,Dustin,ramirezalexander@gmail.com,495.715.5141,"04764 Jordan Rue, Reedville, HI 52288",Lake Maryberg,50173,Antigua and Barbuda,1970-07-23,55,F,213129363893108,JCB 15 digit,06/29,1853.98,Entreprise,17,2823.31,2024-04-27,produce,Électronique,1,166.08,29,5,252.17,Très satisfait,True,Carte bancaire,Actif
2baab36b-5ab4-4062-a39e-511ed8274090,King,Matthew,youngdiana@yahoo.com,7951242814,"229 Wilson Ferry, Carolland, WV 62497",West Lesliebury,72850,Norfolk Island,1937-12-16,88,F,30114344409431,VISA 16 digit,09/30,4889.17,Entreprise,7,355.91,2023-09-10,some,Alimentation,4,50.84,8,0,0.0,Très satisfait,False,Paypal,Inactif
01642ae7-3c43-4d69-800e-f98a06df4bfd,Thomas,Kristin,halldavid@kramer.info,+1-670-740-3060,"780 Sharp Bypass, North Brettborough, RI 35361",South Grace,61129,Saint Vincent and the Grenadines,1935-05-10,90,F,4061019146870520,Diners Club / Carte Blanche,09/28,3407.35,Particulier,10,1664.58,2024-05-05,avoid,Sport,8,166.46,44,3,149.93,Très mécontent,True,Carte bancaire,Suspendu
acb4f0a3-b990-441f-9e49-976ffe730dca,Kline,Ronald,peter61@mitchell-greene.com,001-372-496-3168x990,"551 Gabrielle Lodge Apt. 027, East Shelbymouth, ID 59522",Johnshire,71357,Macao,1999-01-27,26,F,30464916451273,VISA 13 digit,02/30,3932.63,Entreprise,9,4425.32,2025-02-06,consider,Électronique,6,491.7,12,2,280.82,Très satisfait,False,Paypal,Suspendu
55f15299-8363-4009-905c-ed0597e17746,Smith,Karina,anitatodd@hotmail.com,(496)477-7842x17628,"74764 Jeffery Course Suite 313, Port Leah, SD 21284",Johnsonfort,17539,Korea,1942-10-01,83,F,3591448521284240,Discover,08/28,830.39,Particulier,1,439.1,2024-09-29,modern,Alimentation,5,439.1,6,3,51.83,Satisfait,False,Cryptomonnaie,Actif
69618f91-c7f3-4792-8f7e-955ca456f3d0,Hunter,Janice,mcclainsarah@roman.com,741.573.4319x0020,"712 Vincent Lodge, Andreaborough, NH 67051",New Taylorborough,54517,Montenegro,1977-09-19,48,F,3548571817885380,VISA 16 digit,08/28,4914.62,Particulier,1,367.97,2023-08-24,natural,Mode,0,367.97,25,5,824.13,Très mécontent,False,Virement,Suspendu
899550ca-450b-40eb-9e45-77580dff36b1,Anthony,Dustin,uwilliams@burch.org,555-441-6436,"66060 Courtney Passage, Melissaland, NJ 77313",New Savannahmouth,99876,Sudan,1983-05-20,42,M,4001001609573083,VISA 16 digit,03/29,4006.3,Entreprise,18,7988.71,2024-01-05,than,Électronique,5,443.82,47,5,179.84,Neutre,True,Paypal,Inactif
992a6868-b93d-462d-af3d-659a679b1764,Bailey,Catherine,wintersheather@yahoo.com,812-568-3787,"4378 Lori Shores Suite 251, North Garyview, ME 85231",Smithhaven,36825,Ghana,1935-05-08,90,M,2426970961922263,Diners Club / Carte Blanche,05/27,3608.28,Particulier,2,136.69,2023-05-22,political,Alimentation,1,68.34,3,4,462.4,Mécontent,True,Cryptomonnaie,Inactif
50097f33-8f11-4d06-a489-f798cbae9577,Jenkins,Leah,anna11@gmail.com,102.929.9451,"99147 Pamela Spurs Apt. 724, Luistown, NV 75219",Stevenmouth,91432,Libyan Arab Jamahiriya,1957-12-13,68,F,4502161843048724,JCB 16 digit,10/32,3728.79,Particulier,4,939.98,2024-04-15,teach,Sport,2,235.0,23,4,581.69,Très satisfait,True,Carte bancaire,Suspendu
55bcd8d4-b389-4f78-bacf-ae2ca5a1b44b,Carey,Olivia,bwashington@hotmail.com,605.569.3815,"04307 William Course, East Elizabeth, WI 84245",East Samanthabury,98640,United Arab Emirates,1992-01-17,33,F,4071463021926610935,JCB 16 digit,05/31,2732.48,Particulier,2,282.96,2024-05-18,admit,Alimentation,9,141.48,33,3,237.1,Satisfait,False,Virement,Actif
5ed4900d-3b25-4e13-8987-91fd7b17fc3e,Hall,Kayla,christina18@smith-ritter.net,001-084-170-2474x1570,"8764 Catherine Fords, Port Marybury, NM 90060",West Phillipville,35165,United States Minor Outlying Islands,1982-01-21,43,F,6515762110081312,Discover,01/30,2420.34,Entreprise,0,0.0,2024-06-12,past,Maison,0,0.0,10,4,417.8,Mécontent,True,Cryptomonnaie,Inactif
ae1c561e-0388-4275-b156-460c3cfbb1a0,Smith,Kristen,rfigueroa@yahoo.com,001-724-006-1228x506,"601 Cassandra Prairie Suite 756, Bowenside, MS 44865",Orozcostad,87272,Nepal,1986-10-22,39,M,4024453891074457,American Express,02/30,2665.35,Particulier,8,3646.85,2025-01-06,hair,Alimentation,3,455.86,29,0,0.0,Neutre,True,Paypal,Suspendu
933d0042-3774-4282-87b5-76b12dc7fe2a,Harris,Stanley,jonesfrancisco@hall.com,468-055-5884x7964,"681 Simon Junctions, Reneeport, ID 25665",Christinefort,79486,Egypt,1972-11-24,53,F,4645988859577933420,Discover,08/28,253.06,Particulier,13,3258.57,2024-10-11,run,Mode,5,250.66,15,5,854.31,Neutre,True,Cryptomonnaie,Inactif
c721ac00-474f-437a-b69a-96e80e6f9c72,Smith,Aaron,amanda99@yahoo.com,848.835.4367x2767,"4168 Jones Mews, Marychester, OH 19466",Christineburgh,27381,Chad,1962-01-08,63,M,502090717187,VISA 19 digit,08/28,3803.4,Particulier,8,3824.27,2024-12-02,open,Électronique,3,478.03,79,4,429.24,Mécontent,False,Carte bancaire,Actif
c88a243c-318b-4005-a8ca-8d290dfb2c85,Lee,Kimberly,westjeremy@jimenez-evans.info,550.355.2475x95860,"813 Jaime Trace, Micheleview, GA 25615",East Elijah,36257,Croatia,1944-06-21,81,M,5295035710885079,VISA 16 digit,06/28,870.62,Entreprise,16,6808.63,2024-12-20,military,Sport,5,425.54,63,5,445.77,Très satisfait,True,Virement,Inactif
65e4d56c-7ea2-4f08-98d0-a5c584e3c906,Tate,Larry,justin65@yahoo.com,167.450.0452,"29589 Jeffrey Street, Harrisonfurt, CT 86803",Ericksonmouth,89464,Northern Mariana Islands,1955-06-10,70,F,38834635984741,VISA 16 digit,05/32,3465.07,Particulier,17,7431.42,2024-02-28,entire,Électronique,6,437.14,58,4,749.65,Mécontent,False,Carte bancaire,Suspendu
4a95fc38-cf7f-458a-8c4f-7834627073f8,Phillips,Adam,nicolehendricks@davis.org,8682019098,"PSC 2066, Box 5071, APO AE 50368",Sandovalland,32783,Guatemala,1934-06-28,91,M,4918740367948225492,Mastercard,06/28,1800.3,Entreprise,18,6383.73,2023-08-10,speak,Sport,2,354.65,91,1,91.55,Neutre,False,Paypal,Actif
4f950692-a56d-44ef-82fe-25267c2b5ca4,Fowler,Dennis,glennarroyo@yahoo.com,2975685369,"915 William Tunnel, Port Julieview, IL 29342",North Amanda,93764,Tunisia,1983-10-19,42,M,580191336511,VISA 13 digit,11/33,1694.21,Entreprise,14,6725.92,2024-06-19,accept,Maison,8,480.42,34,2,395.22,Très mécontent,False,Virement,Inactif
b9926d0e-0d42-43b8-a631-fa792b429293,Mullins,Stuart,vickie93@castillo.com,(048)430-9465,"669 Lowe Shore, West Lauren, IA 89847",South Randy,16089,Botswana,1981-06-06,44,M,376494430671025,JCB 15 digit,06/26,3139.02,Entreprise,13,3903.81,2023-12-09,sense,Sport,9,300.29,14,4,687.48,Très satisfait,True,Virement,Actif
1736e302-3117-49b7-94ae-41e5fa306c51,Mclaughlin,Ashley,browndavid@serrano.com,+1-962-473-1760x59992,"206 Kim Greens Apt. 524, West Rachel, IA 09616",East David,57325,Liechtenstein,1995-07-23,30,M,3576247403395655,JCB 15 digit,11/25,1896.77,Entreprise,3,200.11,2023-07-06,about,Mode,1,66.7,6,4,527.49,Neutre,False,Cryptomonnaie,Actif
9232060b-8cad-41f8-ad88-a90065d1f7f2,Gilbert,Tony,kayla86@macdonald.com,315-544-4781x8612,"59858 Jeffrey Turnpike, Margaretside, AK 24798",Sarahfurt,52043,Sierra Leone,1981-01-07,44,F,6011919857798206,American Express,02/33,2512.58,Particulier,12,1861.19,2024-05-09,democratic,Sport,1,155.1,26,4,459.5,Neutre,False,Cryptomonnaie,Suspendu
c7a79434-85dd-4d7a-8ef0-dac2d0fd3d41,Ford,Patrick,awatkins@miller.biz,(052)608-5900,"3649 Thompson Drive, Martinezshire, DE 16052",Heathborough,04616,United Arab Emirates,1997-09-05,28,F,5478842095950553,VISA 13 digit,07/34,3518.24,Entreprise,5,962.87,2025-01-04,effort,Sport,2,192.57,30,2,160.77,Neutre,False,Virement,Inactif
292d62e6-2ae3-4d40-9077-14cf277c6eaa,Boone,Eric,oramirez@yahoo.com,001-130-696-5249,"49871 Steven Highway, Tapiahaven, ID 54100",Lopezshire,94871,Burkina Faso,2001-10-02,24,M,571214695538,VISA 16 digit,12/30,2122.57,Entreprise,14,3487.47,2025-01-04,someone,Électronique,10,249.1,60,0,0.0,Très satisfait,False,Paypal,Actif
aab1f3c7-60f5-4998-995e-dafaa2eb5395,Jones,Tracey,christopher48@gmail.com,+1-140-052-8259,"380 Angela Heights Apt. 626, West Courtney, WV 01452",South Danielhaven,20358,Central African Republic,1939-12-09,86,M,4249515617239629,VISA 13 digit,11/31,4552.86,Entreprise,6,49.92,2024-12-14,rest,Sport,9,8.32,64,0,0.0,Très mécontent,False,Paypal,Suspendu
507b1c6d-7c62-421d-961b-057a66f166d7,Carter,Samantha,luisday@hotmail.com,247.103.6824,"90122 Bell Lock, New Benjamin, MA 10702",North Adammouth,72093,Cape Verde,1982-01-05,43,M,3515094969803225,Diners Club / Carte Blanche,05/32,4020.07,Entreprise,15,5134.11,2024-05-21,score,Électronique,2,342.27,31,4,229.98,Très satisfait,True,Cryptomonnaie,Inactif
8c4db733-52c0-41b0-b5c1-30c7ebff71ae,Garcia,Brian,tom66@dudley-thompson.net,542.542.5916,"58404 Foster Rue Suite 351, North Brandon, NJ 18408",South Nicholasville,78054,Mozambique,2005-11-28,20,F,6011203164785093,JCB 16 digit,01/35,1512.59,Particulier,17,8256.64,2023-09-28,trade,Alimentation,10,485.68,1,2,108.04,Neutre,True,Carte bancaire,Inactif
32c70cb1-4c0f-4170-a77c-165c784606da,Elliott,Jessica,angieharvey@kennedy.info,990.226.3655x97940,"7217 Hunter Freeway, Julieberg, ND 69384",Lake Kevinville,47036,Paraguay,1934-10-14,91,M,4801751344380,VISA 16 digit,11/28,3962.52,Entreprise,3,103.55,2023-05-18,in,Mode,5,34.52,85,4,182.97,Satisfait,False,Paypal,Suspendu
2a445029-a8ab-44e4-acd4-d5cd39b11f53,Smith,Sheena,harold55@hotmail.com,001-871-318-2689x8130,"478 Chan Curve Apt. 414, North Janicestad, AR 04179",Lake Marybury,05528,Bahamas,1944-11-07,81,F,4717135290285153235,VISA 13 digit,07/29,2.68,Entreprise,2,793.66,2024-11-02,onto,Mode,9,396.83,68,3,339.89,Très mécontent,True,Virement,Inactif
a355bb60-66c1-4b48-a741-0d7791c76ebe,Wood,Andrea,watkinskeith@ware.com,(951)490-4115x2848,"453 Cory Keys, Port Daniel, VT 16443",Morrisshire,92667,Taiwan,1965-04-27,60,F,3542579916889282,Maestro,04/27,4539.03,Entreprise,7,1444.26,2024-06-19,example,Maison,4,206.32,11,1,39.24,Satisfait,False,Virement,Inactif
df490f6d-17a4-4472-8daf-61d65c079e90,Thompson,Shawn,veronica33@hotmail.com,(009)490-5758,"8170 James Stravenue Apt. 188, Lake Eric, PA 07694",Lake Kylemouth,85457,Solomon Islands,1966-08-19,59,F,4867950153047,Diners Club / Carte Blanche,01/31,479.95,Entreprise,15,5964.99,2024-01-30,role,Alimentation,7,397.67,88,4,502.74,Très mécontent,False,Cryptomonnaie,Inactif
aece13a6-a51e-48fd-8a05-d111664fe23c,Smith,Ricky,mary56@barnes-cooke.com,836.035.1078x2513,"6845 Alison Streets, East Angelaberg, FL 25507",Flowersport,53945,Gambia,1978-02-02,47,M,4251312381544554860,JCB 16 digit,09/26,30.35,Particulier,10,325.74,2025-01-19,customer,Électronique,0,32.57,51,2,381.9,Satisfait,True,Virement,Suspendu
167819ff-4378-4287-865e-2524d39bf2e1,Fernandez,Kevin,wcobb@gmail.com,565.114.8302x68279,"1219 Peters Viaduct, New Robertfurt, PA 85383",Bellton,02949,Panama,1990-11-09,35,F,4718306093620719798,JCB 16 digit,01/30,2836.87,Particulier,11,4884.94,2024-11-22,fear,Maison,0,444.09,39,2,89.18,Satisfait,False,Paypal,Inactif
2fda522d-bac9-4f0f-814f-8ce3891911b8,Sandoval,Mary,pmorales@norris.biz,(940)413-5081x0732,"64998 Hudson Avenue Suite 223, West Jasonport, RI 66378",Port Joseberg,93546,Ukraine,1959-07-01,66,M,2720766955699286,VISA 19 digit,02/30,945.13,Entreprise,16,7349.44,2023-09-16,any,Sport,2,459.34,22,4,614.29,Satisfait,False,Paypal,Inactif
532f4bd7-9526-47f4-885c-e9258307c0ed,Bridges,Hannah,andersonmiguel@jensen.biz,654.870.3334x98655,"3668 Andrew Turnpike Suite 659, South Jorge, SC 98287",New Charlene,10581,Uganda,1998-05-25,27,F,4593461452878662,JCB 16 digit,05/31,4440.68,Entreprise,8,3172.81,2023-03-30,environment,Sport,6,396.6,69,5,713.54,Neutre,True,Paypal,Actif
72e32a90-d57e-4dd4-86ce-790a46e8d4a7,Morgan,Betty,craigfrancis@gmail.com,8351857881,"09354 Jenna Garden, Port Cindyton, HI 45225",Williamsshire,76930,Egypt,1950-06-29,75,M,4554467694578,VISA 16 digit,05/29,2689.03,Entreprise,13,5835.98,2023-11-07,town,Électronique,2,448.92,69,5,109.12,Très satisfait,False,Carte bancaire,Suspendu
ca33c5cd-00bf-4135-a272-69215ed4da76,Greene,Joseph,amandamiller@gmail.com,(299)553-0257x61837,"585 Casey Forks Apt. 884, South Jeffrey, DC 28160",Oliviafort,48771,Bahamas,1972-01-26,53,M,2717619488948073,JCB 16 digit,05/27,3063.24,Particulier,0,0.0,2024-02-19,focus,Sport,2,0.0,0,2,319.59,Neutre,False,Cryptomonnaie,Inactif
85424868-26d7-4dbe-82bc-76f724a6e60e,Woods,Jaime,stephaniebrewer@price-dyer.net,(476)435-7460x16176,"4494 Kevin Village Apt. 316, Davidborough, MA 96826",North Devin,32049,British Virgin Islands,1951-06-09,74,M,4450172974562641,VISA 19 digit,01/33,4938.12,Particulier,8,1759.37,2023-02-21,north,Alimentation,4,219.92,58,0,0.0,Très satisfait,False,Paypal,Inactif
5f4d85ef-9378-492a-a557-f1762ac5691f,Archer,Jamie,gilbertjoseph@gonzalez-fleming.org,387.585.0481,"576 Colleen Mountains Suite 689, Griffinville, FL 86761",Stevenstown,12636,Kyrgyz Republic,1937-05-01,88,M,180063231338302,Discover,02/28,2961.86,Particulier,17,7512.77,2024-11-15,outside,Alimentation,1,441.93,73,3,42.53,Satisfait,True,Paypal,Inactif
2e8b5969-0157-4455-b748-a96e2924416a,Wood,Dawn,peggy36@gmail.com,3089428590,"1252 Smith Ford, Port Lisaside, OH 55438",Bonnieton,96785,Poland,1949-11-26,76,M,4423414505975916,Maestro,09/33,1299.5,Particulier,7,2371.28,2024-02-01,draw,Alimentation,10,338.75,58,2,289.58,Satisfait,True,Paypal,Inactif
d0e83f2c-edb3-4d82-b052-f63c2b352d60,Monroe,Jose,michaelbenson@hotmail.com,535.584.7715x5489,"USS Gardner, FPO AP 24517",Wagnerchester,85430,Gabon,1979-11-19,46,F,377136607037063,VISA 19 digit,11/25,4017.32,Entreprise,17,8064.28,2023-12-23,enjoy,Électronique,1,474.37,57,4,403.84,Neutre,True,Paypal,Actif
eeadb895-7520-49d7-9e06-a83e991a47b3,Higgins,Joshua,emma88@nguyen.com,+1-022-395-8767,"8681 Hernandez Avenue Suite 768, Timothymouth, AZ 79638",Williamsborough,32436,Italy,1996-09-27,29,M,4084731004867777,JCB 16 digit,05/27,4533.39,Particulier,13,3213.43,2024-09-10,face,Maison,10,247.19,45,5,512.3,Très mécontent,True,Cryptomonnaie,Actif
892376b7-7f32-47d1-a1a1-e2aa4903a753,Shields,Amy,nrodriguez@mclaughlin-rodriguez.com,001-468-669-3152x025,"066 Bird Glen Suite 970, West Michellechester, MD 43497",Port Linda,60449,Pitcairn Islands,1974-08-08,51,F,503845053340,Mastercard,05/28,1523.29,Entreprise,4,702.5,2023-07-04,Republican,Mode,7,175.62,15,4,111.96,Neutre,True,Virement,Inactif
95e0b2c5-f7a0-4e67-bacf-7ca1a61fc254,Huber,John,kimtara@gmail.com,+1-120-135-4775,"6610 Allison Meadow Apt. 211, West Alexanderborough, CT 66199",Amberland,08726,Anguilla,1945-07-04,80,M,180053222460017,VISA 16 digit,07/25,2075.52,Entreprise,16,6710.97,2025-02-03,situation,Alimentation,5,419.44,86,2,324.64,Neutre,False,Paypal,Suspendu
5958ddf2-85fd-4495-8881-43d14af8881f,Huff,Samantha,hpalmer@gmail.com,+1-434-291-1141x020,"6110 Martin Springs Suite 276, Ryanbury, MA 14306",Alfredville,15843,Saint Vincent and the Grenadines,2005-07-03,20,M,30262749236006,Diners Club / Carte Blanche,10/27,3904.27,Particulier,10,341.19,2023-11-04,page,Maison,6,34.12,100,5,290.18,Très satisfait,True,Cryptomonnaie,Suspendu
4702190d-5d30-4faf-8c84-5c0e3a01c5bd,Harmon,William,csanchez@yahoo.com,991-786-6777x3229,"45985 Moore Locks, Charlesfurt, NV 16276",West Alexanderhaven,68239,British Virgin Islands,1986-10-26,39,F,4714388580409926,American Express,10/32,3695.65,Particulier,19,8358.72,2024-07-24,hospital,Mode,6,439.93,67,2,152.15,Très satisfait,True,Carte bancaire,Actif
b1865d23-f7db-4895-b2d4-bdf5a152178c,Black,Christine,whitejoel@yahoo.com,520-752-0362,"111 Johnson Well, Duarteport, CO 10970",Hardingland,49456,Grenada,1942-04-17,83,F,375719861851006,American Express,09/26,4449.0,Particulier,13,5737.55,2023-02-14,paper,Mode,10,441.35,67,4,140.01,Mécontent,False,Paypal,Suspendu
698d50cc-f1f2-4e98-afd3-7e298197eb3d,Reynolds,David,danareyes@gmail.com,001-891-790-5998,"0553 Benjamin Knoll Suite 926, New Christine, CT 18747",North Kerrystad,78716,Antarctica (the territory South of 60 deg S),1968-02-23,57,M,676132568897,Diners Club / Carte Blanche,07/31,3491.69,Entreprise,0,0.0,2024-09-23,kitchen,Électronique,10,0.0,57,1,130.73,Neutre,True,Cryptomonnaie,Inactif
76ad52fe-f463-466b-89d1-ab91c00b0d40,Williams,Deborah,nrobbins@hotmail.com,(630)221-2530,"6272 Michael Rue Apt. 007, South Darrellfurt, SC 30429",Charlesfurt,40657,Dominican Republic,1953-10-16,72,M,3575310941038467,Maestro,04/34,1478.53,Entreprise,4,1048.1,2023-03-17,race,Sport,5,262.02,13,1,146.6,Très satisfait,False,Cryptomonnaie,Actif
e3164c40-18b8-46b1-8963-90d195dc9769,Conway,Douglas,brittanysullivan@yahoo.com,231.416.1005,"148 Jacob Pines, Jamieton, MI 11998",Port Deanna,59339,Anguilla,1974-04-21,51,M,213169239287135,JCB 15 digit,01/33,573.26,Particulier,8,3837.93,2023-07-07,determine,Maison,0,479.74,58,5,604.0,Très mécontent,True,Paypal,Inactif
b647850b-558d-4e8e-8b61-0f59b4d7e82b,Bernard,Elizabeth,alex37@gmail.com,(664)544-5306x2627,"355 Miller Prairie Suite 134, West Terri, AR 81652",New Scott,72090,Liechtenstein,1943-04-10,82,F,4411625848853,VISA 13 digit,03/33,761.88,Particulier,20,7782.52,2024-11-27,property,Mode,8,389.13,87,1,145.69,Mécontent,True,Paypal,Inactif
a1f2d93a-0d0a-4fbf-9ec4-b5b35a70661c,Li,Susan,meredithgray@ponce.org,+1-034-174-4226,"841 Johnson Common, West Lanceshire, HI 56376",Port Kristen,22158,Qatar,1988-11-24,37,F,4661256267069466,JCB 15 digit,07/31,3074.05,Particulier,9,2287.82,2024-09-16,worry,Maison,9,254.2,91,4,149.6,Très mécontent,False,Cryptomonnaie,Inactif
b8247f54-4a8a-4422-85cb-522032338bff,Rodgers,Ryan,amyperry@ellis-giles.com,(935)277-0366x190,"54542 Smith Crest Suite 201, Ortegaberg, CA 59698",North Danielbury,18573,American Samoa,2002-08-24,23,M,341734951379447,Discover,10/34,3972.9,Entreprise,13,5558.75,2024-12-02,together,Maison,3,427.6,75,2,200.95,Très satisfait,True,Virement,Suspendu
338d8b29-5dc9-4197-9d99-54abb7e0abdd,Young,Melissa,kruiz@shannon.biz,+1-989-513-6475,"495 Duffy Plaza Apt. 059, Bryanchester, IA 30740",Samuelside,92218,Cape Verde,1990-01-22,35,F,3553037411467027,Discover,10/30,4850.99,Entreprise,11,4672.88,2024-08-23,event,Mode,4,424.81,95,1,125.08,Mécontent,False,Paypal,Suspendu
3930606b-0a64-4909-bba0-12c6e390b2b6,Thompson,Joseph,calebmelton@castillo-hunt.com,+1-421-400-2805x749,"1552 Shaw Shores Suite 979, Watkinsview, MS 17193",North Nathan,21723,Heard Island and McDonald Islands,1949-02-19,76,F,4869418848070103934,VISA 13 digit,02/33,4921.97,Entreprise,7,1739.96,2023-09-05,practice,Sport,8,248.57,67,3,219.17,Satisfait,True,Paypal,Suspendu
abac1b85-2843-405a-b79c-1a8b574f80f7,Howell,Beverly,alyssavaughn@gmail.com,018.262.5647x2801,"157 Rasmussen Manors Suite 251, West Phyllisshire, LA 41556",Tylertown,68318,Niger,1985-02-01,40,F,4209091232702937352,Discover,07/26,862.46,Particulier,2,122.72,2024-08-17,phone,Alimentation,9,61.36,16,5,116.98,Satisfait,True,Virement,Inactif
ce0a907f-d3dd-41ea-8e63-4ad148a4e574,Richards,Mary,mbeard@brown.com,+1-103-983-2314x440,"USS Miller, FPO AA 91639",South Cheryl,87204,Guinea,2004-01-05,21,F,6011417632698320,VISA 19 digit,10/33,2633.28,Particulier,16,1760.95,2023-07-24,relate,Sport,5,110.06,85,0,0.0,Très mécontent,True,Virement,Actif
7ebd5674-e6ee-4d54-91a3-d64f4645e4a2,Thomas,Lawrence,jsanchez@yahoo.com,865.188.0417,"056 Thomas Wall, North Colin, OH 55953",West Randallport,35876,Sao Tome and Principe,1960-12-19,65,M,3555980571739420,VISA 13 digit,12/33,4037.75,Entreprise,5,1819.64,2024-05-06,establish,Alimentation,2,363.93,33,0,0.0,Satisfait,True,Cryptomonnaie,Suspendu
d5c4a04c-6560-4f4f-84e8-94efdb802968,Alexander,Brendan,wangmiranda@walls-valencia.org,(829)470-6020,"7646 Carpenter Freeway, Jeremyland, WV 34261",Lake Brooke,93044,Saint Helena,1982-08-08,43,M,213134260242862,Discover,03/32,320.48,Entreprise,3,226.53,2024-05-03,them,Alimentation,1,75.51,33,3,383.11,Satisfait,True,Paypal,Inactif
5575965c-6e9f-4c9e-9380-ce734c6e18b5,Mccoy,Jennifer,asmith@hotmail.com,+1-867-915-1061x223,"5109 Matthews Plains, Lynchport, SD 89200",Clarkborough,13786,Gambia,1987-12-15,38,F,375197443072096,Mastercard,05/32,1715.03,Entreprise,11,2759.86,2023-10-05,consumer,Mode,3,250.9,22,4,309.6,Neutre,True,Carte bancaire,Inactif
