ClientID,Email,Téléphone,Pays,Âge,NuméroCarteCrédit,TypeClient,NombreAchats,MontantTotalAchats,DernierAchat,ProduitPréféré,CatégorieProduitPréféré,FréquenceAchatMensuel,PanierMoyen,ScoreFidélité,NombreRemboursements,MontantTotalRemboursé,AvisClient,AbonnementNewsletter,TypePaiementFavori,Bénéfice,Fidélité
5958ddf2-85fd-4495-8881-43d14af8881f,cynthia83@example.org,+*-***-***-****x***,Saint Vincent and the Grenadines,"(17.999, 30.0]",**************,Particulier,10,341.19,2023-11-04,page,Maison,6,34.12,100,5,290.18,Très satisfait,True,Cryptomonnaie,51.00999999999999,Très fort
4702190d-5d30-4faf-8c84-5c0e3a01c5bd,johncrawford@example.com,***-***-****x****,British Virgin Islands,"(30.0, 50.0]",****************,Particulier,19,8358.72,2024-07-24,hospital,Mode,6,439.93,67,2,152.15,Très satisfait,True,Carte bancaire,8206.57,Fort
b1865d23-f7db-4895-b2d4-bdf5a152178c,flemingmackenzie@example.net,***-***-****,Grenada,"(70.0, 99.0]",***************,Particulier,13,5737.55,2023-02-14,paper,Mode,10,441.35,67,4,140.01,Mécontent,False,Paypal,5597.54,Fort
76ad52fe-f463-466b-89d1-ab91c00b0d40,phernandez@example.com,(***)***-****,Dominican Republic,"(70.0, 99.0]",****************,Entreprise,4,1048.1,2023-03-17,race,Sport,5,262.02,13,1,146.6,Très satisfait,False,Cryptomonnaie,901.4999999999999,Très faible
e3164c40-18b8-46b1-8963-90d195dc9769,raymond88@example.org,***.***.****,Anguilla,"(50.0, 70.0]",***************,Particulier,8,3837.93,2023-07-07,determine,Maison,0,479.74,58,5,604.0,Très mécontent,True,Paypal,3233.93,Moyen
b647850b-558d-4e8e-8b61-0f59b4d7e82b,jfields@example.net,(***)***-****x****,Liechtenstein,"(70.0, 99.0]",*************,Particulier,20,7782.52,2024-11-27,property,Mode,8,389.13,87,1,145.69,Mécontent,True,Paypal,7636.830000000001,Très fort
a1f2d93a-0d0a-4fbf-9ec4-b5b35a70661c,rnorton@example.net,+*-***-***-****,Qatar,"(30.0, 50.0]",****************,Particulier,9,2287.82,2024-09-16,worry,Maison,9,254.2,91,4,149.6,Très mécontent,False,Cryptomonnaie,2138.2200000000003,Très fort
b8247f54-4a8a-4422-85cb-522032338bff,kmatthews@example.org,(***)***-****x***,American Samoa,"(17.999, 30.0]",***************,Entreprise,13,5558.75,2024-12-02,together,Maison,3,427.6,75,2,200.95,Très satisfait,True,Virement,5357.8,Fort
338d8b29-5dc9-4197-9d99-54abb7e0abdd,briancabrera@example.com,+*-***-***-****,Cape Verde,"(30.0, 50.0]",****************,Entreprise,11,4672.88,2024-08-23,event,Mode,4,424.81,95,1,125.08,Mécontent,False,Paypal,4547.8,Très fort
3930606b-0a64-4909-bba0-12c6e390b2b6,huntdiana@example.com,+*-***-***-****x***,Heard Island and McDonald Islands,"(70.0, 99.0]",*******************,Entreprise,7,1739.96,2023-09-05,practice,Sport,8,248.57,67,3,219.17,Satisfait,True,Paypal,1520.79,Fort
abac1b85-2843-405a-b79c-1a8b574f80f7,zwoods@example.com,***.***.****x****,Niger,"(30.0, 50.0]",*******************,Particulier,2,122.72,2024-08-17,phone,Alimentation,9,61.36,16,5,116.98,Satisfait,True,Virement,5.739999999999995,Très faible
ce0a907f-d3dd-41ea-8e63-4ad148a4e574,nelsonkarla@example.net,+*-***-***-****x***,Guinea,"(17.999, 30.0]",****************,Particulier,16,1760.95,2023-07-24,relate,Sport,5,110.06,85,0,0.0,Très mécontent,True,Virement,1760.95,Très fort
7ebd5674-e6ee-4d54-91a3-d64f4645e4a2,denise52@example.net,***.***.****,Sao Tome and Principe,"(50.0, 70.0]",****************,Entreprise,5,1819.64,2024-05-06,establish,Alimentation,2,363.93,33,0,0.0,Satisfait,True,Cryptomonnaie,1819.64,Faible
5575965c-6e9f-4c9e-9380-ce734c6e18b5,summersronald@example.com,+*-***-***-****x***,Gambia,"(30.0, 50.0]",***************,Entreprise,11,2759.86,2023-10-05,consumer,Mode,3,250.9,22,4,309.6,Neutre,True,Carte bancaire,2450.26,Faible
3d0378eb-d96c-46db-96d6-59b0da1b8b44,ehuffman@example.com,***-***-****,Ukraine,"(70.0, 99.0]",****************,Entreprise,9,4212.68,2024-12-12,century,Mode,4,468.08,6,2,239.72,Satisfait,True,Carte bancaire,3972.9600000000005,Très faible
bb528f2f-8e4a-4568-9550-47cd65968ba1,lanesarah@example.com,(***)***-****x***,Estonia,"(70.0, 99.0]",****************,Particulier,17,3939.4,2024-12-22,audience,Maison,5,231.73,43,0,0.0,Satisfait,False,Virement,3939.4,Moyen
fc53115b-36e2-4eed-8c60-41f9ef1c158d,louisbutler@example.org,***-***-****,Malta,"(30.0, 50.0]",****************,Entreprise,3,1169.51,2024-01-03,group,Maison,8,389.84,41,1,106.52,Mécontent,True,Cryptomonnaie,1062.99,Moyen
66281a6d-3257-47d1-9c29-a4a0420da33c,jayala@example.org,+*-***-***-****x*****,India,"(50.0, 70.0]",****************,Particulier,19,1505.76,2024-06-21,top,Alimentation,0,79.25,58,4,531.99,Neutre,False,Cryptomonnaie,973.77,Moyen
eb4818e7-d9a1-4ccd-9d9a-ed2621cb16d0,gclark@example.org,+*-***-***-****,Indonesia,"(50.0, 70.0]",***************,Particulier,15,3827.16,2024-04-09,fear,Sport,5,255.14,57,5,934.35,Très satisfait,True,Cryptomonnaie,2892.81,Moyen
75035676-898e-4547-82a6-013cb050b6ed,conradbryan@example.org,**********,Hungary,"(70.0, 99.0]",***************,Particulier,15,5087.24,2023-09-17,mind,Maison,3,339.15,89,3,123.71,Neutre,False,Paypal,4963.53,Très fort
d1cc77b1-30a6-45bd-ba56-ab7e8118b87b,ynguyen@example.net,(***)***-****,Sierra Leone,"(50.0, 70.0]",****************,Entreprise,8,1040.54,2024-01-22,parent,Électronique,4,130.07,33,3,109.25,Satisfait,True,Paypal,931.29,Faible
b909bcf4-beb0-4482-b498-7a75d9f7cbea,bishopjustin@example.com,***-***-***-****x****,United States Virgin Islands,"(70.0, 99.0]",****************,Entreprise,4,512.64,2024-07-11,certainly,Sport,4,128.16,76,5,460.48,Très satisfait,False,Paypal,52.15999999999997,Fort
c5143dbb-128a-4247-b191-ff179f430f7b,millervictoria@example.net,***-***-****x****,Bahrain,"(50.0, 70.0]",****************,Particulier,4,1919.29,2023-07-14,most,Mode,9,479.82,21,3,309.39,Satisfait,False,Carte bancaire,1609.9,Faible
8a586c4f-d7b6-4640-ba4d-b7613d8dfcad,yjackson@example.net,(***)***-****x***,Macedonia,"(30.0, 50.0]",****************,Entreprise,2,252.73,2024-03-11,trial,Maison,7,126.36,46,0,0.0,Très mécontent,True,Cryptomonnaie,252.73,Moyen
4f1c0022-f8c8-42cc-8143-3ff2ae50de2d,yshaw@example.org,+*-***-***-****,United Arab Emirates,"(30.0, 50.0]",**************,Entreprise,13,1117.69,2024-03-19,them,Électronique,0,85.98,25,1,84.84,Très mécontent,True,Virement,1032.8500000000001,Faible
3bad372c-8df7-4db2-a850-ab2cabcf107a,zmartinez@example.net,(***)***-****x****,Jordan,"(30.0, 50.0]",****************,Particulier,14,2751.37,2025-02-06,bank,Alimentation,0,196.53,29,2,350.7,Mécontent,True,Carte bancaire,2400.67,Faible
047aa0be-dc0b-4a80-9d90-fa1adfaf955a,peterhernandez@example.net,+*-***-***-****,Libyan Arab Jamahiriya,"(50.0, 70.0]",****************,Particulier,16,941.56,2024-12-10,ok,Maison,10,58.85,98,1,132.8,Très satisfait,False,Cryptomonnaie,808.76,Très fort
f354056a-3a82-4cb3-a63e-df234519fd11,campbelllaura@example.net,**********,Hungary,"(70.0, 99.0]",****************,Particulier,20,1973.8,2024-02-09,language,Alimentation,9,98.69,37,5,724.27,Très satisfait,True,Carte bancaire,1249.53,Faible
5a19d0fd-04ef-4b29-ae5f-acf178d22d74,leachcharles@example.org,**********,Botswana,"(30.0, 50.0]",***************,Entreprise,17,5496.84,2025-01-31,cell,Maison,6,323.34,93,2,30.04,Très satisfait,True,Carte bancaire,5466.8,Très fort
db4cd24e-874e-472f-9df8-9a037612c4b2,gregory39@example.org,***.***.****,Cote d'Ivoire,"(17.999, 30.0]",****************,Particulier,4,962.6,2024-04-08,site,Mode,6,240.65,14,3,561.73,Satisfait,False,Cryptomonnaie,400.87,Très faible
2576a8c2-2fb9-4f8e-ae23-38ec13a4c903,mackcynthia@example.net,+*-***-***-****x***,France,"(70.0, 99.0]",*************,Entreprise,3,304.59,2025-01-22,walk,Maison,9,101.53,26,3,69.25,Neutre,False,Virement,235.33999999999997,Faible
64821078-695e-4d14-b879-858b2223089c,yolanda17@example.net,***-***-****,El Salvador,"(70.0, 99.0]",****************,Particulier,18,5334.88,2024-01-16,create,Maison,2,296.38,24,2,158.09,Satisfait,True,Paypal,5176.79,Faible
dacb727d-4a65-4427-b7ad-09a68242a88d,vcampbell@example.com,***.***.****x****,Greece,"(70.0, 99.0]",*************,Entreprise,20,3260.58,2023-08-18,enter,Sport,9,163.03,82,0,0.0,Neutre,False,Virement,3260.58,Très fort
d3a78f43-b8b4-4117-b381-0c2931a30e08,hunterbrittany@example.org,***-***-****,United States Virgin Islands,"(17.999, 30.0]",***************,Particulier,8,888.44,2024-12-14,about,Alimentation,8,111.06,82,4,211.56,Mécontent,True,Carte bancaire,676.8800000000001,Très fort
4553decf-cc30-4be3-b521-0399b647c023,reginawalker@example.com,+*-***-***-****x***,Niue,"(70.0, 99.0]",**************,Particulier,14,2031.49,2023-11-06,several,Maison,1,145.11,42,0,0.0,Très satisfait,True,Cryptomonnaie,2031.49,Moyen
179fceb5-b258-439b-a01a-1aec5e53f56c,heather37@example.org,***-***-****x****,Brazil,"(70.0, 99.0]",****************,Particulier,6,2734.25,2024-12-20,someone,Sport,3,455.71,8,1,26.69,Neutre,False,Carte bancaire,2707.56,Très faible
ac87b918-7106-4353-b4ef-0f0adba78325,pwilliams@example.com,***-***-****,Uruguay,"(50.0, 70.0]",***************,Particulier,6,1497.86,2023-12-06,maybe,Alimentation,3,249.64,50,3,290.63,Très mécontent,True,Carte bancaire,1207.23,Moyen
26957a84-d50e-44ce-8c5b-f031e4ab529a,eric26@example.org,(***)***-****x****,Solomon Islands,"(30.0, 50.0]",****************,Entreprise,12,5874.85,2023-06-07,spend,Maison,10,489.57,87,4,436.77,Très satisfait,True,Virement,5438.08,Très fort
dea4629f-da9a-4fa4-92df-10ba75def735,lynnmark@example.org,***-***-***-****x***,Yemen,"(50.0, 70.0]",***************,Particulier,4,1206.2,2024-11-19,professional,Mode,9,301.55,54,5,555.32,Très mécontent,False,Paypal,650.88,Moyen
ce8e8225-3f58-41fe-a331-8cbf7113bbbc,adamfarmer@example.net,(***)***-****,United States Virgin Islands,"(50.0, 70.0]",***************,Entreprise,3,658.1,2023-02-12,day,Alimentation,1,219.37,38,5,282.24,Neutre,True,Virement,375.86,Faible
427f4e6a-9c82-44e9-9c12-f1ead35c7fd1,elizabethramos@example.net,***-***-***-****,Belarus,"(70.0, 99.0]",************,Particulier,15,2353.3,2024-10-17,that,Sport,7,156.89,46,2,144.97,Très satisfait,True,Cryptomonnaie,2208.3300000000004,Moyen
8e47d7d6-9ec9-4828-9642-9efa3c2e50d6,michelleharrington@example.net,***-***-****,Rwanda,"(30.0, 50.0]",****************,Particulier,16,7967.16,2024-02-03,art,Mode,10,497.95,77,5,700.49,Satisfait,True,Paypal,7266.67,Fort
410f7019-5a66-4fd6-8c7b-3ec50c1408f5,parkssarah@example.com,(***)***-****,Isle of Man,"(50.0, 70.0]",************,Entreprise,8,3199.07,2024-07-05,memory,Sport,6,399.88,71,1,153.94,Très mécontent,False,Carte bancaire,3045.13,Fort
5ebd9bb4-b84f-44f3-97e3-ff5476f5b08d,jessica87@example.org,+*-***-***-****x****,Guyana,"(30.0, 50.0]",**************,Particulier,12,2914.18,2024-06-25,it,Mode,4,242.85,52,0,0.0,Très satisfait,False,Paypal,2914.18,Moyen
d9ea86da-8860-42ba-b58d-42f2c9d9dab9,paulkelley@example.com,+*-***-***-****x***,Netherlands,"(30.0, 50.0]",***************,Entreprise,12,5363.48,2023-05-27,million,Électronique,6,446.96,93,5,191.34,Satisfait,False,Cryptomonnaie,5172.139999999999,Très fort
5f4047c1-4c27-4f7a-a0cb-208f0f594f23,allentimothy@example.org,+*-***-***-****x*****,Philippines,"(70.0, 99.0]",**************,Particulier,5,839.92,2023-05-03,them,Maison,8,167.98,64,5,306.91,Très satisfait,True,Virement,533.01,Fort
8155600a-6f28-4bcd-bbf7-d0d3bbdae5a1,gonzalezmelissa@example.com,(***)***-****,Singapore,"(70.0, 99.0]",***************,Particulier,13,1659.0,2024-04-30,kid,Maison,10,127.62,46,2,373.67,Neutre,False,Carte bancaire,1285.33,Moyen
bec87da6-ce66-4225-bfd4-67ee54d195b0,esparzapatrick@example.org,(***)***-****,Romania,"(70.0, 99.0]",****************,Particulier,13,4595.48,2024-06-03,director,Maison,3,353.5,8,5,50.47,Très mécontent,True,Virement,4545.009999999999,Très faible
47633d56-2e53-4c51-8238-d8f6dd2b660d,munozjessica@example.org,***-***-***-****,Lithuania,"(17.999, 30.0]",**************,Particulier,7,2522.11,2023-06-06,collection,Maison,1,360.3,3,0,0.0,Très satisfait,True,Paypal,2522.11,Très faible
90f0f44a-d688-44d4-9278-9fc9844ae0c4,vwilliamson@example.org,(***)***-****x****,Gibraltar,"(70.0, 99.0]",****************,Entreprise,6,1431.96,2023-07-23,day,Maison,2,238.66,22,4,219.27,Très mécontent,True,Cryptomonnaie,1212.69,Faible
398191de-f3d4-49ed-a732-320e2c1f502b,arthur47@example.net,***-***-***-****x****,Turks and Caicos Islands,"(70.0, 99.0]",***********,Entreprise,18,4439.17,2024-10-30,in,Électronique,0,246.62,58,5,681.01,Mécontent,False,Virement,3758.16,Moyen
40a9e315-f94b-42f8-9c8e-ef989f4c9ad2,eric54@example.com,(***)***-****x***,Switzerland,"(70.0, 99.0]",****************,Entreprise,7,1283.46,2025-01-06,road,Sport,2,183.35,80,4,36.67,Très satisfait,False,Paypal,1246.79,Fort
81e87a0a-a688-40a2-8abc-16b13f69758e,hoganseth@example.net,***-***-****,Antarctica (the territory South of 60 deg S),"(30.0, 50.0]",*************,Particulier,7,1725.64,2023-11-20,law,Sport,5,246.52,26,1,7.86,Mécontent,False,Paypal,1717.7800000000002,Faible
42027a1d-4e70-47c4-909e-d806cfa84b61,lauren83@example.org,***-***-****,Montenegro,"(17.999, 30.0]",****************,Particulier,13,4957.62,2024-06-06,produce,Maison,6,381.36,68,0,0.0,Très mécontent,False,Cryptomonnaie,4957.62,Fort
08cce0c8-48f0-4dd4-8165-34c5961c4062,michael55@example.org,***.***.****x***,Slovenia,"(70.0, 99.0]",*******************,Entreprise,12,4514.23,2023-10-16,everybody,Électronique,8,376.19,79,4,792.55,Satisfait,True,Carte bancaire,3721.6799999999994,Fort
c63ba2db-1b4d-4d56-8477-2c7b7fa67b4e,greenmichael@example.org,***.***.****x***,Bangladesh,"(50.0, 70.0]",***************,Entreprise,1,77.36,2024-01-12,heavy,Électronique,7,77.36,80,0,0.0,Mécontent,True,Paypal,77.36,Fort
e11b776d-d96e-4419-80d9-79f77c7dd36f,johnmitchell@example.net,***.***.****,Australia,"(50.0, 70.0]",****************,Particulier,6,871.21,2024-12-19,yes,Maison,10,145.2,82,2,23.41,Neutre,False,Virement,847.8000000000001,Très fort
6834fc6f-40f9-4945-8619-b4491afe9062,patrick08@example.org,***.***.****x***,Cote d'Ivoire,"(50.0, 70.0]",*******************,Entreprise,17,7925.66,2024-02-28,agree,Maison,1,466.22,59,4,397.8,Très mécontent,False,Paypal,7527.86,Moyen
66e9d949-3c14-4595-9a36-f124bfa9d35a,maria85@example.com,***-***-***-****x*****,American Samoa,"(70.0, 99.0]",****************,Particulier,17,2897.5,2024-05-27,respond,Alimentation,3,170.44,1,0,0.0,Satisfait,False,Virement,2897.5,Très faible
9a0b71df-9d59-4fae-9294-1d8075e439ab,jameshernandez@example.net,(***)***-****x****,Martinique,"(50.0, 70.0]",****************,Particulier,2,817.72,2024-09-22,he,Sport,4,408.86,17,1,105.84,Neutre,False,Cryptomonnaie,711.88,Très faible
8f102c46-1f4a-4d0f-925e-17b4076249b8,pattersonjesse@example.com,***.***.****x****,Russian Federation,"(70.0, 99.0]",***************,Entreprise,18,6604.17,2024-08-06,mean,Maison,5,366.9,8,1,9.74,Très mécontent,False,Paypal,6594.43,Très faible
dd2cd820-1a4d-4089-b2a2-6aa4865a27be,vcollins@example.net,**********,Falkland Islands (Malvinas),"(70.0, 99.0]",****************,Entreprise,19,1409.34,2023-06-16,interesting,Mode,3,74.18,79,5,901.05,Très satisfait,False,Paypal,508.28999999999996,Fort
ddeac556-0052-4557-8e1d-faf95c1d598c,changkenneth@example.org,+*-***-***-****x***,French Guiana,"(30.0, 50.0]",****************,Entreprise,18,330.94,2024-01-03,suddenly,Mode,0,18.39,10,1,125.01,Mécontent,True,Virement,205.93,Très faible
ae3d4f78-81fa-48d3-8197-c550f78b7070,james28@example.org,+*-***-***-****x***,Svalbard & Jan Mayen Islands,"(30.0, 50.0]",****************,Entreprise,17,2018.1,2024-05-15,model,Alimentation,7,118.71,22,1,108.94,Neutre,False,Cryptomonnaie,1909.1599999999999,Faible
d67cdad9-19a8-47a8-812e-cf9e179e1c95,zachary58@example.org,+*-***-***-****x*****,Solomon Islands,"(50.0, 70.0]",****************,Entreprise,5,1112.91,2023-08-12,training,Sport,7,222.58,95,3,460.65,Très mécontent,False,Carte bancaire,652.2600000000001,Très fort
d38cab2c-2078-422a-8a8d-381b991a4de9,richard98@example.net,***-***-***-****x***,Liberia,"(30.0, 50.0]",****************,Entreprise,16,3133.32,2024-04-27,expert,Maison,6,195.83,50,1,46.09,Neutre,True,Carte bancaire,3087.23,Moyen
ecfda918-6425-467c-9860-b5dcbb4684da,zwest@example.org,(***)***-****x*****,Fiji,"(50.0, 70.0]",***************,Entreprise,17,4771.15,2023-08-04,start,Maison,10,280.66,75,3,311.52,Mécontent,False,Paypal,4459.629999999999,Fort
61e9f38b-4542-488f-92dd-dcb33e517166,rebeccazuniga@example.org,(***)***-****x*****,Saint Barthelemy,"(70.0, 99.0]",****************,Particulier,18,3538.82,2024-08-27,personal,Sport,7,196.6,86,4,563.04,Mécontent,True,Virement,2975.78,Très fort
108c5ee9-0ded-453a-8b7e-b2ff7203a20c,lisagates@example.net,+*-***-***-****x***,Korea,"(70.0, 99.0]",************,Entreprise,8,954.55,2024-08-21,concern,Électronique,10,119.32,26,0,0.0,Très satisfait,False,Paypal,954.55,Faible
09da6cc8-ac5e-4a3f-900e-a03a82444dea,bhorton@example.net,(***)***-****x***,Mozambique,"(50.0, 70.0]",*******************,Entreprise,6,896.19,2023-11-09,business,Sport,5,149.37,87,3,18.32,Neutre,False,Carte bancaire,877.87,Très fort
ca48371e-efc2-4bec-9913-ef333b73cc84,taylorcarter@example.net,+*-***-***-****x***,Oman,"(70.0, 99.0]",****************,Particulier,14,247.02,2023-05-15,common,Mode,5,17.64,47,0,0.0,Neutre,True,Cryptomonnaie,247.02,Moyen
390a0b2d-9f40-442b-af89-d229406074a8,yrowe@example.net,***-***-****x***,Faroe Islands,"(30.0, 50.0]",****************,Particulier,17,421.88,2023-06-25,so,Électronique,2,24.82,49,3,135.81,Satisfait,True,Carte bancaire,286.07,Moyen
e8f08680-b1b6-444c-a012-63b9e4a65590,wolfsamuel@example.org,***-***-****,Chile,"(50.0, 70.0]",****************,Entreprise,13,2787.73,2023-10-22,scientist,Mode,6,214.44,12,3,49.56,Très satisfait,True,Paypal,2738.17,Très faible
4fc3ecc7-5277-4468-8035-3906e37dc7f7,awood@example.net,(***)***-****x***,Saint Kitts and Nevis,"(50.0, 70.0]",***************,Entreprise,18,8275.99,2025-01-16,career,Sport,7,459.78,43,4,516.93,Mécontent,True,Carte bancaire,7759.0599999999995,Moyen
ed580e89-e006-403e-9c71-7f540cf0a3ed,amybradley@example.net,***-***-****,India,"(70.0, 99.0]",****************,Particulier,9,4260.8,2023-02-19,wish,Sport,1,473.42,20,5,57.23,Mécontent,False,Cryptomonnaie,4203.570000000001,Très faible
15a37808-5775-4eae-bd4c-0b8029d30814,ymorgan@example.net,***-***-***-****x***,Serbia,"(50.0, 70.0]",***************,Entreprise,16,4649.06,2024-02-18,culture,Sport,10,290.57,48,0,0.0,Neutre,True,Virement,4649.06,Moyen
905280d7-6f02-4c6c-a961-4bcf29722c7f,mark13@example.com,***-***-***-****x****,Svalbard & Jan Mayen Islands,"(30.0, 50.0]",*******************,Entreprise,3,1391.44,2024-12-23,candidate,Alimentation,5,463.81,2,0,0.0,Neutre,True,Paypal,1391.44,Très faible
6604966c-ee6d-497a-ac2c-bacacee304db,philip76@example.org,***.***.****,Northern Mariana Islands,"(30.0, 50.0]",****************,Entreprise,8,1959.05,2025-01-29,field,Électronique,6,244.88,39,3,59.39,Neutre,False,Carte bancaire,1899.6599999999999,Faible
41603a2b-dc1a-4011-b8de-b9e2ed20eef0,alan95@example.org,***-***-***-****,Guernsey,"(30.0, 50.0]",**************,Entreprise,1,75.01,2023-06-01,former,Alimentation,0,75.01,38,0,0.0,Mécontent,False,Carte bancaire,75.01,Faible
7caa4221-bdff-4563-b4c8-60f4203e8082,gonzalesjoshua@example.org,**********,Netherlands,"(70.0, 99.0]",****************,Particulier,13,422.14,2023-09-08,because,Sport,9,32.47,66,5,361.08,Satisfait,True,Cryptomonnaie,61.06,Fort
4d61a8c2-c3eb-43c7-a25d-aca5565976f5,evelyn86@example.net,***.***.****x***,Niger,"(70.0, 99.0]",****************,Particulier,5,1735.93,2024-03-23,always,Mode,2,347.19,89,5,642.51,Satisfait,False,Carte bancaire,1093.42,Très fort
7a90cae9-0140-432d-a7b7-e7dde807464b,opreston@example.net,***-***-****x***,Kazakhstan,"(50.0, 70.0]",****************,Particulier,13,1343.86,2023-05-22,sea,Alimentation,0,103.37,57,2,191.0,Satisfait,False,Cryptomonnaie,1152.86,Moyen
96c65a8e-f955-46db-9505-831db18d0923,alisonvelasquez@example.net,***-***-***-****x****,Yemen,"(50.0, 70.0]",***************,Particulier,9,1660.23,2023-06-17,center,Mode,3,184.47,15,1,73.27,Mécontent,True,Virement,1586.96,Très faible
5bd4b42a-4163-4c4a-9b73-66669867dcbf,vancechad@example.com,***-***-***-****x***,Antarctica (the territory South of 60 deg S),"(50.0, 70.0]",*******************,Entreprise,12,5452.51,2024-01-18,sound,Sport,4,454.38,51,2,256.27,Satisfait,False,Paypal,5196.24,Moyen
878a6580-0e63-45a0-98ac-a36aa6494c62,jbarnett@example.net,(***)***-****x****,Senegal,"(30.0, 50.0]",***************,Entreprise,19,5878.99,2025-01-13,north,Maison,6,309.42,27,3,412.18,Mécontent,False,Paypal,5466.8099999999995,Faible
cc9388d5-a1c1-435b-bfc4-d8d45254cbcb,parksdevin@example.net,(***)***-****x****,Bosnia and Herzegovina,"(17.999, 30.0]",***************,Entreprise,13,3728.49,2024-03-08,where,Mode,3,286.81,14,3,449.06,Mécontent,False,Carte bancaire,3279.43,Très faible
d02093f9-30e3-43f7-818e-3e8f2e9875cb,qzavala@example.org,(***)***-****x****,Czech Republic,"(30.0, 50.0]",************,Particulier,11,4986.98,2024-08-19,despite,Maison,3,453.36,94,5,562.82,Mécontent,True,Cryptomonnaie,4424.16,Très fort
